Time,Vultures,Jackals,Hyenas,Lions,Carrion 1,Carrion 2,Log10Carrion1,Log10Carrion2,JackalRemovalRate1,HyenaRemovalRate1,LionRemovalRate1,VultureRemovalRate1,DecayRate1,JackalRemovalRate2,HyenaRemovalRate2,LionRemovalRate2,DecayRate2
402.8,0.12813934907157,0.535326616065932,0.198151700202865,0.0500773057764579,0.57107054314977,0.657627345950934,-0.243310240951399,-0.182020135935361,0.475306572400867,0.384000525816804,0.0821074260826411,0.148805782242609,0.0399749380204839,0.547348490428163,0.44220324383014,0.0945523969766878,0.0460339142165654
405.45,0.128436831622997,0.535321532075624,0.198198108215193,0.0500721349438018,0.570554308086257,0.657263002608282,-0.243703011053569,-0.18226081350586,0.475080533500603,0.383984211221546,0.0820413259622423,0.149149500690476,0.039938801566038,0.547279818071489,0.442339339208865,0.0945093700558932,0.0460084101825797
408.1,0.128735000475068,0.535314861510586,0.198244451083189,0.0500669595525794,0.570040334636757,0.656901541387255,-0.244094413642552,-0.182499719080341,0.474853564845369,0.383967701300629,0.0819754353074909,0.14949401258556,0.039902823424573,0.547210468674863,0.442475662688028,0.0944666307581484,0.0459831078971078
410.75,0.129033857211943,0.535306657720616,0.198290728913538,0.0500617797609645,0.569528528756259,0.656542857082402,-0.244484516411751,-0.182736919251732,0.474625686742106,0.383950988705872,0.0819097448819679,0.149839319483607,0.0398669970129382,0.547140465638938,0.442612207074263,0.0944241687859553,0.0459579999957681
413.4,0.129333403420762,0.535296972195025,0.198336941809657,0.0500565957208318,0.569018799794016,0.656186848272231,-0.244873384726326,-0.182972478277975,0.474396918742855,0.383934066317705,0.0818442457757811,0.150185422950559,0.0398313159855811,0.547069831528623,0.442748965434105,0.0943819742058942,0.0459330793790562
416.05,0.129633640691674,0.535285854626459,0.198383089871799,0.0500514075779832,0.568511060368779,0.655833417180961,-0.245261081705529,-0.183206458164454,0.474167279671554,0.383916927237333,0.0817789293938024,0.150532324562361,0.0397957742258145,0.546998588102532,0.442885931085223,0.0943400374355907,0.0459083392026673
418.7,0.129934570617852,0.535273352972582,0.198429173197167,0.050046215472366,0.568005226248598,0.655482469545486,-0.245647668302212,-0.183438918743489,0.473936787649803,0.383899564779091,0.0817137874443161,0.150880025904762,0.0397603658374019,0.546926756341468,0.443023097588017,0.0942983492311616,0.045883772868184
421.35,0.130236194795523,0.535259513515712,0.198475191880019,0.0500410195382835,0.567501216235155,0.655133914487223,-0.246033203379509,-0.183669917751064,0.473705460121768,0.383881972463095,0.0816488119280853,0.151228528573133,0.0397250851364608,0.546854356475862,0.443160458737435,0.0942569006751037,0.0458593740141056
424,0.130538514823984,0.535244380920448,0.198521146011768,0.0500358199045976,0.566998952052424,0.654787664388698,-0.246417743784819,-0.183899510900875,0.473473313878201,0.383864144008134,0.0815839951278148,0.151577834172287,0.0396899266436697,0.546781408012232,0.443298008555073,0.0942156831646166,0.0458351365072089
426.65,0.130841532305628,0.53522799828937,0.19856703568108,0.0500306166949245,0.566498358239468,0.654443634774697,-0.246801344421189,-0.18412775195577,0.473240365079621,0.38384607332481,0.0815193295979943,0.151927944316301,0.0396548850767628,0.546707929758716,0.443435741281522,0.0941746884003432,0.0458110544342288
429.3,0.131145248845959,0.535210407216872,0.198612860973971,0.0500254100278233,0.565999362047229,0.654101744197807,-0.247184058316188,-0.18435469279668,0.473006629278662,0.383827754508899,0.0814548081551083,0.152278860628351,0.0396199553433061,0.546633939849707,0.443573651368972,0.0941339083755154,0.0457871220938465
431.95,0.131449666053621,0.535191647841166,0.198658621973897,0.0500202000169775,0.565501893339141,0.653761914128189,-0.247565936688367,-0.184580383489134,0.472772121441632,0.383809181834929,0.0813904238681988,0.152630584740545,0.0395851325337399,0.546559455769612,0.443711733474067,0.0940933353654881,0.0457633339889732
434.6,0.131754785540411,0.535171758894551,0.198704318761844,0.0500149867713704,0.565005884495438,0.653424068847415,-0.247947029011377,-0.184804872347422,0.472536855969309,0.383790349749983,0.0813261700497693,0.152983118293767,0.0395504119146807,0.546484494375781,0.443849982450991,0.094052961917649,0.045739684819319
437.25,0.132060608921301,0.53515077775197,0.19874995141641,0.0500097703954541,0.564511270321013,0.653088135346219,-0.248327383075834,-0.185028205996511,0.472300846716989,0.3837712528677,0.0812620402470164,0.153336462937521,0.0395157889224709,0.546409071920627,0.443988393344782,0.0940127808416898,0.0457161694742353
439.9,0.132367137814458,0.535128740477926,0.198795520013892,0.0500045509893121,0.564017987956685,0.652754043226014,-0.248707045049008,-0.185250429431776,0.472064107013837,0.38375188596248,0.0811980282333786,0.15369062032978,0.0394812591569679,0.54633320407296,0.444126961384881,0.0939727852002272,0.045692783025821
442.55,0.132674373841265,0.535105681871809,0.198841024628362,0.0499993286488166,0.563525976793755,0.652421724604033,-0.249086059532411,-0.18547158607663,0.471826649681538,0.383732243963885,0.0811341280003895,0.154045592136848,0.0394468183755629,0.546256905938578,0.444265681978882,0.093932968299759,0.0456695207222823
445.2,0.132982318626335,0.535081635511687,0.198886465331747,0.0499941034657797,0.563035178391725,0.652091114021957,-0.249464469617355,-0.185691717838123,0.471588487052293,0.383712321951228,0.0810703337498256,0.154401380033216,0.0394124624874208,0.546180192080123,0.444404550706499,0.0938933236819445,0.045646377981537
447.85,0.133290973797533,0.535056633796598,0.1989318421939,0.0499888755280992,0.562545536399053,0.6517621483579,-0.249842316938555,-0.185910865160585,0.471349630986172,0.383692115148342,0.0810066398861364,0.154757985701427,0.0393781875479337,0.546103076536237,0.444543563313732,0.0938538451151986,0.045623350385053
450.5,0.133600340985991,0.535030707987412,0.198977155282675,0.0499836449198998,0.562056996476842,0.651434766741629,-0.250219641725846,-0.186129067077374,0.471110092887854,0.383671618918526,0.0809430410091491,0.155115410831947,0.039343989753379,0.54602557284005,0.444682715707233,0.0938145265865855,0.045600433671914
453.15,0.133910421826129,0.535003888246293,0.199022404663993,0.0499784117216681,0.561569506225345,0.651108910472886,-0.25059648285407,-0.186346361260803,0.470869883722769,0.383650828759664,0.0808795319070351,0.155473657123036,0.0393098654357742,0.545947694037005,0.444822003948851,0.093775362294004,0.045577623733102
455.8,0.134221217955671,0.534976203674817,0.199067590401912,0.0499731760103839,0.561083015113179,0.650784522942714,-0.250972877891213,-0.186562784070307,0.470629014032668,0.383629740299509,0.0808161075495316,0.15583272628063,0.0392758110579225,0.545869452702055,0.444961424250372,0.0937363466386521,0.04555491660599
458.45,0.134532731015661,0.534947682350785,0.199112712558688,0.0499679378596459,0.560597474409152,0.650461549557657,-0.251348863144837,-0.186778370598907,0.470387493950643,0.38360834929112,0.0807527630814066,0.156192620018216,0.0392418232086406,0.545790860956264,0.445100972968429,0.0936974742177622,0.045532308469036
461.1,0.134844962650479,0.534918351363777,0.199157771194843,0.0499626973397935,0.560112837116606,0.650139937666736,-0.251724473706875,-0.18699315471804,0.470145333215607,0.38358665160847,0.0806894938161611,0.156553340056724,0.0392078985981624,0.545711930482801,0.44524064659958,0.0936587398175956,0.0455097956366715
463.75,0.135157914507861,0.534888236849484,0.199202766369216,0.0499574545180239,0.559629057910166,0.649819636491102,-0.252099743496854,-0.187207169120804,0.469902541186263,0.38356464324218,0.0806262952299565,0.156914888124412,0.0391740340537116,0.545632672542388,0.445380441775564,0.0936201384066888,0.0454873745543771
466.4,0.135471588238912,0.534857364022869,0.199247698139033,0.049952209458505,0.559146093074827,0.64950059705626,-0.252474705303587,-0.187420445363671,0.469659126854574,0.383542320295415,0.0805631629557624,0.15727726595676,0.0391402265152379,0.545553097988195,0.445520355258707,0.0935816651293421,0.0454650417939382
469.05,0.135785985498123,0.534825757210184,0.199292566559951,0.0499469622224844,0.558663900447276,0.649182772126765,-0.25284939082539,-0.187633013906738,0.469415098858756,0.383519678979913,0.0805000927777149,0.157640475296365,0.0391064730313093,0.54547321728021,0.445660383937487,0.0935433152993402,0.0454427940488736
471.7,0.136101107943388,0.534793439879888,0.199337371686121,0.0499417128683944,0.558182439359373,0.64886611614331,-0.253223830708885,-0.187844904152548,0.469170465495806,0.383496715612152,0.0804370806256783,0.158004517892844,0.0390727707551561,0.545393040499098,0.44580052482225,0.0935050843938982,0.0454206281300317
474.35,0.136416957236014,0.534760434672498,0.199382113570236,0.0499364614519534,0.557701670583715,0.6485505851621,-0.253598054586433,-0.188056144483543,0.468925234733589,0.383473426609644,0.0803741225700042,0.158369395502733,0.0390391169408601,0.545312577359571,0.445940775041067,0.0934669680478246,0.045398540961347
477,0.136733535040744,0.53472676342942,0.199426792263583,0.049931208026263,0.557221556281187,0.648236136796445,-0.253972091112241,-0.188266762298194,0.468679414222495,0.383449808487358,0.0803112148164774,0.158735109889397,0.0390055089396831,0.545231837223287,0.446081131835735,0.0934289620478927,0.0453765295757512
479.65,0.137050843025765,0.534692447220774,0.199471407816089,0.0499259526419028,0.556742059950449,0.647922730160484,-0.254345967997194,-0.188476784045855,0.468433011306674,0.383425857854267,0.080248353701446,0.159101662822936,0.0389719441965314,0.545150829111294,0.446221592557913,0.0933910623274138,0.0453545911112339
482.3,0.137368882862728,0.53465750637227,0.199515960276374,0.0499206953470207,0.55626314637927,0.647610325814951,-0.254719712042459,-0.188686235260382,0.468186033034882,0.383401571410006,0.0801855356871263,0.159469056080099,0.0389384202465489,0.545069561716031,0.446362154665386,0.0933532649610049,0.0453327228070466
484.95,0.137687656226758,0.534621960491152,0.199560449691789,0.0499154361874203,0.555784781597653,0.647298885714925,-0.255093349171905,-0.188895140592569,0.467938486170932,0.383376945941654,0.0801227573570766,0.1598372914442,0.0389049347118357,0.544988043412904,0.446502815718464,0.0933155661595431,0.0453109220000447
487.6,0.13800716479647,0.534585828491239,0.199604876108463,0.0499101752066455,0.555306932832666,0.646988373159476,-0.255466904463368,-0.189103523841427,0.467690377203779,0.383351978320615,0.0800600154118347,0.160206370705036,0.0388714852982866,0.544906282271458,0.446643573376492,0.0932779622653011,0.0452891861211633
490.25,0.138327410253986,0.534549128617116,0.199649239571348,0.0499049124460617,0.554829568464943,0.646678752743148,-0.25584040217882,-0.189311407984374,0.467441712357241,0.383326665499616,0.0799973066647126,0.160576295658806,0.038838069792546,0.54482428606615,0.446784425394489,0.0932404497472566,0.0452675126920204
492.9,0.138648394284942,0.534511878467465,0.199693540124256,0.0498996479449343,0.554352657986767,0.646369990309205,-0.256213865793468,-0.189518815206336,0.467192497599383,0.3833010045098,0.0799346280377427,0.160947068108036,0.0388046860590737,0.544742062286738,0.446925369619897,0.093203025196569,0.0452458993216443
495.55,0.138970118578508,0.53447409501761,0.199737777809899,0.0498943817405038,0.553876171961692,0.64606205290457,-0.256587318023825,-0.18972576692784,0.466942738651553,0.383274992457925,0.0798719765577696,0.161318689861507,0.0387713320373185,0.544659618148312,0.44706640398944,0.0931656853222192,0.0452243437033199
498.2,0.139292584827398,0.534435794641268,0.199781952669928,0.0498891138680594,0.553400081985642,0.645754908736416,-0.25696078085479,-0.189932283832096,0.46669244099711,0.38324862652365,0.079809349352684,0.16169116273418,0.038738005738995,0.544576960600962,0.447207526526094,0.0931284269468039,0.0452028436115491
500.85,0.139615794727886,0.534396993131548,0.199826064744968,0.0498838443610086,0.552924360649431,0.645448527130318,-0.257334275565766,-0.190138385891131,0.466441609889834,0.383221903956927,0.0797467436477906,0.162064488547131,0.0387047052454602,0.544494096339102,0.447348735336155,0.0930912470024818,0.0451813968991222
503.5,0.139939749979816,0.534357705721223,0.199870114074657,0.0498785732509454,0.552448981502654,0.645142878489933,-0.257707822755864,-0.190344092390994,0.466190250362038,0.383194822075469,0.0796841567623086,0.16243866912748,0.0386714287051858,0.544411031810479,0.447490028606412,0.0930541425270632,0.0451600014942953
506.15,0.140264452286615,0.534317947102295,0.199914100697675,0.0498733005677152,0.551973919018902,0.644837934258146,-0.258081442368207,-0.190549421956072,0.465938367232392,0.383167378262312,0.079621586105997,0.162813706308332,0.0386381743313231,0.544327773224844,0.447631404601415,0.0930171106602412,0.0451386553980702
508.8,0.14058990335531,0.534277731444886,0.199958024651781,0.049868026339478,0.551499148562239,0.644533666879615,-0.258455153713377,-0.190754392572543,0.465685965113465,0.383139569963463,0.0795590291759019,0.163189601928712,0.0386049403993567,0.54424432656233,0.447772861660839,0.0929801486399563,0.045117356681573
511.45,0.140916104896535,0.534237072415466,0.200001885973843,0.0498627505927692,0.551024646354912,0.644230049764684,-0.258828975492038,-0.190959021610996,0.465433048419006,0.383111394685622,0.0794964835532211,0.163566357833503,0.0385717252448439,0.54416069758153,0.447914398196929,0.0929432537988915,0.0450961034835279
514.1,0.141243058624547,0.534195983194452,0.200045684699869,0.0498574733525578,0.550550389446236,0.643927057254602,-0.259202925816754,-0.191163325848261,0.465179621370956,0.383082849993986,0.079433946900282,0.163943975873395,0.0385385272612365,0.544076891827286,0.448056012692047,0.0929064235610934,0.0450748940078222
516.75,0.141570766257237,0.534154476493189,0.200089420865036,0.049852194642303,0.55007635568261,0.643624664588,-0.259577022233035,-0.191367321488451,0.464925688006217,0.383053933510129,0.0793714169576269,0.164322457904821,0.0385053448977827,0.543992914638207,0.448197703696292,0.0928696554387128,0.04505372652116
519.4,0.141899229516143,0.534112564570346,0.200133094503721,0.0498469144840085,0.549602523678653,0.64332284786857,-0.259951281739632,-0.191571024183284,0.46467125218319,0.383024642909959,0.0793088915412068,0.164701805789912,0.0384721766575057,0.543908771153911,0.448339469825195,0.092832947028861,0.0450325993507999
522.05,0.142228450126461,0.534070259247741,0.200176705649525,0.0498416328982753,0.549128872789378,0.643021584033922,-0.260325720808116,-0.191774449051666,0.464416317588078,0.382994975921753,0.0792463685396758,0.165082021396435,0.0384390210952565,0.543824466322004,0.448481309757499,0.0927962960105783,0.0450115108823745
524.7,0.142558429817057,0.534027571925603,0.200220254335301,0.0498363499043518,0.548655383083361,0.642720850825581,-0.260700355401776,-0.191977610698584,0.464160887740943,0.382964930324236,0.0791838459117781,0.165463106597753,0.0384058768158353,0.543740004904844,0.448623222233025,0.0927597001419144,0.0449904595577907
527.35,0.142889170320479,0.533984513597322,0.20026374059318,0.0498310655201825,0.548182035316904,0.64242062676007,-0.261075200993851,-0.192180523233323,0.463904966001556,0.382934503944733,0.0791213216838324,0.165845063272769,0.0383727424721833,0.543655391486046,0.448765206050608,0.0927231572571115,0.0449694438732049
530,0.14322067337297,0.533941094863665,0.200307164454598,0.0498257797624557,0.547708810909134,0.64212089110103,-0.261450272585111,-0.192383200287048,0.463648555575048,0.382903694657392,0.079058793947306,0.166227893305885,0.0383396167636394,0.543570630476762,0.448907260066101,0.0926866652638877,0.0449484623770721
708.989898989899,0.167473475155221,0.530503556257705,0.203096976110211,0.0494657212709808,0.515433346092136,0.62234455606587,-0.287827488083642,-0.205969105072353,0.445276262672164,0.379849989675925,0.0747642816983711,0.194213083898886,0.0360803342264495,0.537635486955557,0.45863849319953,0.0902718926820057,0.0435641189246109
887.979797979798,0.195798343066803,0.526523145254486,0.205607856542151,0.0490976905937808,0.481576231856282,0.602455386476582,-0.317334955779275,-0.220075108295705,0.424803535335925,0.374629337298489,0.0702188857587026,0.226832626026786,0.0337103362299398,0.531432328109165,0.468664039580305,0.0878443393990817,0.0421718770533607
1066.9696969697,0.22886449225409,0.522091026638059,0.207843024735231,0.0487170689481881,0.445639126006122,0.581959816701157,-0.351016686185766,-0.235107001582813,0.401954841476422,0.366892471709981,0.0653513387856105,0.264813626072733,0.0311947388204286,0.524912540701257,0.479124617039217,0.0853422666938958,0.040737187169081
1245.9595959596,0.267443365489828,0.517130201352156,0.20980401584863,0.048318887496812,0.407419080774984,0.560652120894002,-0.389958635421184,-0.251306530613447,0.376375832013556,0.35623047487302,0.0601200045090648,0.308974490112493,0.0285193356542489,0.517933298730768,0.49021113808595,0.0827315401430108,0.0392456484625801
1424.94949494949,0.312419356027831,0.511536459212554,0.211490086419451,0.047898281045751,0.366822540904971,0.538373219309858,-0.435543985188862,-0.26891655167268,0.347704452169088,0.34213898462748,0.0544953961406523,0.36021703774321,0.0256775778633479,0.510314237562454,0.502145986315004,0.0799810769137264,0.0376861253516901
1603.93939393939,0.364797434851073,0.505192768644222,0.212897286853026,0.0474506456951985,0.323890218855943,0.515006249446576,-0.489602167028511,-0.288187500893381,0.31560996104733,0.324000001338117,0.0484649389242724,0.41949884312717,0.022672315319916,0.501840107741133,0.515180810643883,0.077062365492884,0.0360504374612603
1782.92929292929,0.425702764114367,0.497975917603495,0.214017436548939,0.0469719026493816,0.278855653937928,0.490502966413571,-0.5546205455452,-0.309358361794431,0.279856644525942,0.301076124118513,0.0420428044349566,0.487761212447967,0.019519895775655,0.492263694036766,0.529588444454863,0.073952670496264,0.03433520764895
1961.91919191919,0.496361366217614,0.489770925120042,0.214837163971192,0.0464589786260505,0.232233821305736,0.464933857925933,-0.634074531639525,-0.332608825993765,0.240420415148225,0.272543876754128,0.0352854291261042,0.565757320760744,0.0162563674914015,0.481323480406674,0.545634892286281,0.0706416946503842,0.0325453700548153
2140.90909090909,0.578036692853624,0.480505400991738,0.215337540072262,0.0459106701607545,0.184965228858278,0.438587222937511,-0.732909905836347,-0.3579440244792,0.197707494718524,0.237644789361053,0.0283171895102226,0.653646251659558,0.0129475660200795,0.46880152338778,0.56350033384542,0.0671453634034087,0.0307011056056258
2319.89898989899,0.671862067451194,0.47022984729152,0.21549596900341,0.0453292494422782,0.138673799500282,0.412180441067459,-0.858005585122175,-0.384912620363718,0.152973575510503,0.196168925770351,0.0213759130438407,0.750025870553484,0.00970716596501972,0.454683696940585,0.583073332086706,0.0635356736339515,0.0288526308747222
2498.88888888889,0.778430992541972,0.459297010485668,0.215295010262526,0.0447235273423585,0.0961127179536479,0.387291452917749,-1.01721914124258,-0.411962087293848,0.109081906151035,0.149759889380959,0.0148905844723816,0.849759830975273,0.00672789025675535,0.439551505979114,0.603465663879414,0.0600024244230027,0.0271104017042424
2677.87878787879,0.89693675553017,0.448669040314443,0.214747240595778,0.0441138959989776,0.0614500558184888,0.366828401926063,-1.21147771828362,-0.435537046169309,0.0712331771599094,0.104239437582614,0.00953626841994275,0.940852912767542,0.00430150390729422,0.425229109943684,0.622261213546317,0.056927110288695,0.0256779881348244
2856.86868686869,1.02419965513519,0.439928435702365,0.213931338015696,0.0435345355841245,0.038225472283879,0.353708795661056,-1.41764714008136,-0.451354140469201,0.0447938803320097,0.0687408723636395,0.0059146974913996,1.00797247428713,0.00267578305987153,0.414487736019486,0.636074578643924,0.054730011204197,0.0247596156962739
3035.85858585859,1.15547019459001,0.434100427412518,0.212978249955704,0.0430195362681069,0.0251607849991514,0.34732745517374,-1.59927581332687,-0.459260885680947,0.0295840163897612,0.0466462998029988,0.00386850944333529,1.04819258840994,0.0017612549499406,0.408387143994932,0.643920315061447,0.0534021311463273,0.0243129218621618
3214.84848484848,1.2868940398912,0.430764231572114,0.211996795233137,0.0425838713182137,0.0180507983818625,0.344719460638281,-1.74350358460767,-0.462534198433501,0.0212398945542002,0.0339131277070667,0.00275488642599198,1.07085803985888,0.00126355588673037,0.405622224560153,0.647645319859308,0.0526105794767452,0.0241303622446797
3393.83838383838,1.41632820902261,0.428964570007782,0.211045127360619,0.0422250475729953,0.0139165213971578,0.343841997447959,-1.85646930831863,-0.463641078940502,0.0163785392030825,0.0262734983767768,0.00210905297792672,1.08428271855165,0.000974156497801049,0.404672221897186,0.649151602185704,0.0521093575009337,0.0240689398213571
3572.82828282828,1.54273409587938,0.42799752193209,0.210148515854365,0.0419334163422269,0.0113044092058613,0.343766566431974,-1.94675212994303,-0.46373636360058,0.0133057121148669,0.0213591660497496,0.00170266821083082,1.09285296381307,0.00079130864441029,0.404626096274759,0.649531261745702,0.051778062342851,0.0240636596502382
3751.81818181818,1.66562304899995,0.427473179235501,0.209316284608119,0.0416980617159053,0.00953341423378662,0.34408104184017,-2.02075153615656,-0.463339255455267,0.0112218216613729,0.0179910937603074,0.00142845988001635,1.09869955590882,0.000667338996365064,0.405019229617187,0.649336547545775,0.0515561321148727,0.0240856729288119
3930.80808080808,1.78477676989404,0.427190711436946,0.208550284006333,0.0415089255879666,0.00826448916830304,0.344586037972065,-2.08278398519518,-0.46270232338982,0.00972828500147514,0.015561859492823,0.00123298163345636,1.10290443112211,0.000578514241781213,0.405618679709602,0.648848270825541,0.0514088950100579,0.0241210226580446
4109.79797979798,1.90011713601464,0.427045517269705,0.207848802793716,0.0413573766342936,0.00731542185817233,0.345177233696238,-2.13576062437207,-0.46195785608009,0.00861091055409537,0.0137377744709335,0.00108751723941076,1.10605634606941,0.000512079530072063,0.406304700165435,0.64821511061897,0.0513143602070489,0.0241624063587366
4288.78787878788,2.01164304187033,0.426980791818046,0.207208448952874,0.0412362311018415,0.00658121122049716,0.345797348981906,-2.18169417052437,-0.461178340521156,0.00774628391493364,0.0123235773356793,0.000975534954420726,1.10849755329825,0.000460684785434801,0.407013899493547,0.647519161728025,0.0512576469248146,0.0242058144287334
4467.77777777778,2.11939769148074,0.426964190112373,0.206625101377077,0.0411395981539541,0.00599766500472297,0.346414236229456,-2.22201779510587,-0.46040426853445,0.00705895034301845,0.011198537575744,0.000886943850643507,1.11043865541208,0.000419836550330608,0.407712149600349,0.646807188819876,0.0512282657262673,0.0242489965360619
4646.76767676768,2.22345056120826,0.426976501415039,0.206094408791972,0.0410626847431194,0.00552355683404186,0.347009895386932,-2.25778117300631,-0.459658140625074,0.00650043932481767,0.0102844459637607,0.000815276387895374,1.11201558847177,0.00038664897838293,0.408381200347578,0.646106236474744,0.0512186228140955,0.0242906926770853
4825.75757575758,2.32388689708485,0.42700592686834,0.205612055191366,0.0410016080729191,0.00513129727597878,0.347574578665209,-2.28977282424983,-0.458951995023007,0.00603830359456141,0.0095286103717498,0.000756214898989913,1.11331968174179,0.000359190809318515,0.409011740083207,0.645431858085857,0.0512231236586535,0.0243302205065647
5004.74747474747,2.42080131613152,0.427045040108722,0.205173899478736,0.0409532309867331,0.00480177223392672,0.348103466570544,-2.31859844400718,-0.458291651794821,0.0056500560562363,0.00889433141603272,0.000706776327771945,1.11441440526999,0.000336124056374871,0.409599623571767,0.644792682350191,0.0512376009942931,0.0243672426599381
5183.73737373737,2.5142937611536,0.427089091931361,0.204776045177521,0.0409150231295352,0.00452134386752787,0.348594721880409,-2.34473246175784,-0.457679192887434,0.00531964698444452,0.00835531399764374,0.000664838685007714,1.11534515580915,0.000316494070726951,0.410143734999373,0.644193063958357,0.0512589316995081,0.0244016305316286
